word,status,calification,definition,word_length,language
HELAD,true,"""verbo transitivo""","""Dicho de la acción del frío Solidificar un líquido congelar solidificar deshelar derretir fundir""",5,esp
HELAR,true,"""verbo transitivo""","""Dicho de la acción del frío Solidificar un líquido congelar solidificar deshelar derretir fundir""",5,esp
HELAS,null,null,null,null,null
HELEA,true,"""verbo transitivo""","""Poner algo amargo como hiel""",5,esp
HELEE,true,"""verbo transitivo""","""Poner algo amargo como hiel""",5,esp
HELEO,true,"""verbo transitivo""","""Poner algo amargo como hiel""",5,esp
HELIO,true,"""nombre masculino""","""Elemento químico de perteneciente al grupo de los gases nobles escaso en la corteza terrestre y muy abundante en el universo en el aire atmosférico y en algunos yacimientos de gas natural usado para llenar lámparas incandescentes y globos aerostáticos""",5,esp
HELOR,true,"""nombre masculino""","""Frío intenso y penetrante""",5,esp
HEMOS,true,"""verbo auxiliar""","""para conjugar otros verbos en los tiempos compuestos Yo he amado Tú habrás leído tener""",5,esp
HENAL,true,"""nombre masculino""","""Lugar donde se guarda el heno""",5,esp
HENAR,true,"""nombre masculino""","""Sitio poblado de heno""",5,esp
HENDE,null,null,null,null,null
HENDI,null,null,null,null,null
HENIL,true,"""nombre masculino""","""Lugar donde se guarda el heno tenada""",5,esp
HENOS,null,null,null,null,null
HENRY,true,"""nombre masculino""","""henrio""",5,esp
HEÑIA,null,null,null,null,null
HEÑID,true,"""verbo transitivo""","""Sobar con los puños la masa especialmente la del pan amasar bregar hiñir""",5,esp
HEÑIR,true,"""verbo transitivo""","""Sobar con los puños la masa especialmente la del pan amasar bregar hiñir""",5,esp
HEÑIS,null,null,null,null,null
HERBA,null,null,null,null,null
HERBE,null,null,null,null,null
HERBO,null,null,null,null,null
HERIA,true,"""nombre femenino desusado""","""feria.""",5,esp
HERID,true,"""verbo transitivo""","""Dañar a una persona o a un animal produciéndole una herida o una contusión lastimar lesionar lacerar dañar descalabrar curar""",5,esp
HERIL,true,"""adjetivo""","""Perteneciente o relativo al amo""",5,esp
HERIR,true,"""verbo transitivo""","""Dañar a una persona o a un animal produciéndole una herida o una contusión lastimar lesionar lacerar dañar descalabrar curar""",5,esp
HERIS,null,null,null,null,null
HERMA,true,"""nombre masculino""","""Busto sin brazos colocado sobre un estípite""",5,esp
HEROE,null,null,null,null,null
HERPE,true,"""nombre masculino""","""Erupción que aparece en puntos aislados de la piel por lo común crónica y de muy distintas formas acompañada de comezón o escozor erupción irritación1 eritema cativí bienteveo""",5,esp
HERRA,null,null,null,null,null
HERRE,null,null,null,null,null
HERRO,null,null,null,null,null
HERTZ,true,"""nombre masculino""","""hercio""",5,esp
HERVE,null,null,null,null,null
HERVI,null,null,null,null,null
HESPA,null,null,null,null,null
HESPE,null,null,null,null,null
HESPI,null,null,null,null,null
HESPO,null,null,null,null,null
HETEA,true,"""adjetivo""","""Dicho de una persona De un antiguo pueblo que habitó en la tierra de y en""",5,esp
HETEO,true,"""adjetivo""","""Dicho de una persona De un antiguo pueblo que habitó en la tierra de y en""",5,esp
HEVEA,true,"""nombre femenino""","""Árbol del caucho de la familia de las euforbiáceas de hasta de altura hojas palmeadas y corteza lisa de la que se extrae el látex mediante incisiones originario de la región amazónica aunque su cultivo se ha extendido a otras zonas principalmente el sudeste asiático caucho jebe""",5,esp
HIATO,true,"""nombre masculino""","""Solución de continuidad interrupción o separación espacial o temporal""",5,esp
HICOS,true,"""nombre masculino""","""Cada una de las cuerdas que sostienen la hamaca""",5,esp
HIDRA,true,"""nombre femenino""","""Culebra acuática venenosa de unos de largo de color negro por encima y blanco amarillento por debajo cubierta de escamas pequeñas y con la cola muy comprimida por ambos lados y propia para la natación que suele hallarse cerca de las costas tanto en el mar como en el de las""",5,esp
HIEDA,true,"""verbo intransitivo""","""Despedir un olor muy malo y penetrante apestar atufar1 corromper carcavinar perfumar aromatizar""",5,esp
HIEDE,true,"""verbo intransitivo""","""Despedir un olor muy malo y penetrante apestar atufar1 corromper carcavinar perfumar aromatizar""",5,esp
HIEDO,true,"""verbo intransitivo""","""Despedir un olor muy malo y penetrante apestar atufar1 corromper carcavinar perfumar aromatizar""",5,esp
HIELA,true,"""verbo transitivo""","""Dicho de la acción del frío Solidificar un líquido congelar solidificar deshelar derretir fundir""",5,esp
HIELE,true,"""verbo transitivo""","""Dicho de la acción del frío Solidificar un líquido congelar solidificar deshelar derretir fundir""",5,esp
HIELO,true,"""nombre masculino""","""Agua convertida en cuerpo sólido y cristalino por un descenso suficiente de temperatura""",5,esp
HIENA,true,"""nombre femenino""","""Mamífero carnívoro de y de pelaje áspero gris amarillento con listas o manchas en el lomo y en los flancos que llega a los de altura en la cruz y algo menos en la grupa nocturno y principalmente carroñero""",5,esp
HIERA,true,"""nombre femenino desusado""","""trabajo que se hace en un día""",5,esp
HIERE,true,"""verbo transitivo""","""Dañar a una persona o a un animal produciéndole una herida o una contusión lastimar lesionar lacerar dañar descalabrar curar""",5,esp
HIERO,true,"""nombre masculino""","""planta algarroba algarrobilla alverja arveja arvejera veza vicia alcarceña""",5,esp
HIGAS,true,"""nombre femenino""","""Dije de azabache o coral en forma de puño que ponen a los niños con la idea de librarlos del mal de ojo dije amuleto""",5,esp
HIGOS,true,"""nombre masculino""","""Segundo fruto o el más tardío de la higuera blando de gusto dulce por dentro de color más o menos encarnado o blanco y lleno de semillas sumamente menudas exteriormente está cubierto de una piel fina y verdosa negra o morada según las diversas castas de ellos breva albacora1""",5,esp
HIGUI,null,null,null,null,null
HIJAS,true,"""nombre masculino y femenino""","""Persona o animal respecto de sus padres descendiente niño vástago sucesor heredero retoño""",5,esp
HIJEA,true,"""verbo intransitivo""","""Dicho de una planta Echar retoños o hijos""",5,esp
HIJEE,true,"""verbo intransitivo""","""Dicho de una planta Echar retoños o hijos""",5,esp
HIJEO,true,"""verbo intransitivo""","""Dicho de una planta Echar retoños o hijos""",5,esp
HIJOS,true,"""nombre masculino y femenino""","""Persona o animal respecto de sus padres descendiente niño vástago sucesor heredero retoño""",5,esp
HILAD,true,"""verbo transitivo""","""Reducir a hilo el lino cáñamo lana seda algodón""",5,esp
HILAN,true,"""verbo transitivo""","""Reducir a hilo el lino cáñamo lana seda algodón""",5,esp
HILAR,true,"""verbo transitivo""","""Reducir a hilo el lino cáñamo lana seda algodón""",5,esp
HILAS,null,null,null,null,null
HILEN,true,"""verbo transitivo""","""Reducir a hilo el lino cáñamo lana seda algodón""",5,esp
HILES,true,"""verbo transitivo""","""Reducir a hilo el lino cáñamo lana seda algodón""",5,esp
HILIO,true,"""nombre masculino""","""Depresión en la superficie de un órgano que señala el punto de entrada y salida de los vasos o de los conductos excretores""",5,esp
HILOS,true,"""nombre masculino""","""Hebra larga y delgada de una materia textil especialmente la que se usa para coser filamento hebra fibra hilaza brizna hilacha cerda1""",5,esp
HIMEN,true,"""nombre masculino""","""Repliegue membranoso que reduce el orificio externo de la vagina virgo""",5,esp
HIMNO,true,"""nombre masculino""","""Composición poética en loor de los dioses o de los héroes""",5,esp
HIMPA,true,"""verbo intransitivo""","""Gemir con hipo himplar""",5,esp
HIMPE,true,"""verbo intransitivo""","""Gemir con hipo himplar""",5,esp
HIMPO,true,"""verbo intransitivo""","""Gemir con hipo himplar""",5,esp
HINCA,true,"""verbo transitivo""","""Introducir o clavar algo en otra cosa clavar hundir incrustar fijar fincar enterrar""",5,esp
HINCO,true,"""nombre masculino""","""Poste palo o puntal que se hinca en tierra""",5,esp
HINDI,true,"""adjetivo""","""Perteneciente o relativo al Léxico hindi indostánico""",5,esp
HINDU,null,null,null,null,null
HIÑAN,true,"""verbo transitivo""","""Sobar con los puños la masa especialmente la del pan amasar bregar hiñir""",5,esp
HIÑAS,true,"""verbo transitivo""","""Sobar con los puños la masa especialmente la del pan amasar bregar hiñir""",5,esp
HIÑEN,true,"""verbo transitivo""","""Sobar con los puños la masa especialmente la del pan amasar bregar hiñir""",5,esp
HIÑES,true,"""verbo transitivo""","""Sobar con los puños la masa especialmente la del pan amasar bregar hiñir""",5,esp
HIÑIA,null,null,null,null,null
HIÑID,null,null,null,null,null
HIÑIR,true,"""verbo transitivo""","""heñir""",5,esp
HIÑIS,null,null,null,null,null
HIPAD,true,"""verbo intransitivo""","""Sufrir reiteradamente el hipo""",5,esp
HIPAN,true,"""verbo intransitivo""","""Sufrir reiteradamente el hipo""",5,esp
HIPAR,true,"""verbo intransitivo""","""Sufrir reiteradamente el hipo""",5,esp
HIPAS,true,"""verbo intransitivo""","""Sufrir reiteradamente el hipo""",5,esp
HIPEN,true,"""verbo intransitivo""","""Sufrir reiteradamente el hipo""",5,esp
HIPER,true,"""elemento compositivo""","""Significa por encima de exceso o grado superior al normal Hipertensión hiperactivo""",5,esp
HIPES,true,"""verbo intransitivo""","""Sufrir reiteradamente el hipo""",5,esp
HIPOS,true,"""nombre masculino""","""Movimiento convulsivo del diafragma que produce una respiración interrumpida y violenta y causa algún ruido hipido singulto""",5,esp
HIPPY,true,"""adjetivo""","""jipi2 hippie""",5,esp
HIRCO,true,"""nombre masculino""","""cabra montés.""",5,esp
HIRIO,null,null,null,null,null
HIRMA,true,"""nombre femenino""","""orillo""",5,esp
HIRME,true,"""verbo transitivo""","""Poner firme""",5,esp
HIRMO,true,"""verbo transitivo""","""Poner firme""",5,esp
HISCA,true,"""nombre femenino""","""Liga de cazar pájaros""",5,esp
HISPA,true,"""verbo transitivo""","""Esponjar ahuecar algo""",5,esp
HISPE,true,"""verbo transitivo""","""Esponjar ahuecar algo""",5,esp
HISPI,null,null,null,null,null
HISPO,true,"""verbo transitivo""","""Esponjar ahuecar algo""",5,esp
HITAD,true,"""verbo transitivo""","""amojonar""",5,esp
HITAN,true,"""verbo transitivo""","""amojonar""",5,esp
HITAR,true,"""verbo transitivo""","""amojonar""",5,esp
HITAS,null,null,null,null,null
HITEN,true,"""verbo transitivo""","""amojonar""",5,esp
HITES,true,"""verbo transitivo""","""amojonar""",5,esp
HITON,null,null,null,null,null
HITOS,true,"""adjetivo desusado""","""Unido inmediato""",5,esp
HOBBY,true,"""nombre masculino""","""Actividad que como afición o pasatiempo favorito se practica habitualmente en los ratos de ocio afición pasatiempo""",5,esp
HOBOS,true,"""nombre masculino""","""jobo jobillo obo""",5,esp
HOCEN,true,"""verbo transitivo""","""Mover y levantar la tierra con el hocico Los cerdos hozan y gruñen hocicar escarbar rebuscar desenterrar cefear""",5,esp
FUSOR,true,"""nombre masculino poco usado""","""Recipiente o instrumento que sirve para fundir""",5,esp
FUSOS,true,"""nombre masculino""","""losange lisonja2""",5,esp
HOCES,null,null,null,null,null
HOGAR,true,"""nombre masculino""","""Sitio donde se hace la lumbre en las cocinas chimeneas hornos de fundición chimenea fogón cocina lar lumbre""",5,esp
HOGOS,true,"""nombre masculino""","""ahogado2""",5,esp
HOJAS,true,"""nombre femenino""","""Cada una de las láminas generalmente verdes planas y delgadas de que se visten los vegetales unidas al tallo o a las ramas por el pecíolo o a veces por una parte basal alargada en las que principalmente se realizan las funciones de transpiración y fotosíntesis""",5,esp
HOJEA,true,"""verbo transitivo""","""Mover o pasar ligeramente las hojas de un libro o de un cuaderno""",5,esp
HOJEE,true,"""verbo transitivo""","""Mover o pasar ligeramente las hojas de un libro o de un cuaderno""",5,esp
HOJEO,true,"""verbo transitivo""","""Mover o pasar ligeramente las hojas de un libro o de un cuaderno""",5,esp
HOLAN,null,null,null,null,null
HOLCO,true,"""nombre masculino""","""heno blanco.""",5,esp
HOLEA,true,"""verbo intransitivo""","""Usar repetidamente la voz hola""",5,esp
HOLEE,true,"""verbo intransitivo""","""Usar repetidamente la voz hola""",5,esp
HOLEO,true,"""verbo intransitivo""","""Usar repetidamente la voz hola""",5,esp
HOLGA,null,null,null,null,null
HOLGO,null,null,null,null,null
HOLLA,null,null,null,null,null
HOLLE,null,null,null,null,null
HOLLO,null,null,null,null,null
HOMES,null,null,null,null,null
HONDA,true,"""nombre femenino""","""Tira de cuero o trenza de lana cáñamo esparto u otra materia semejante que se usa para tirar piedras con violencia""",5,esp
HONDO,true,"""adjetivo""","""Que tiene profundidad profundo prominente alto1 elevado""",5,esp
HONGO,true,"""nombre masculino""","""Ser vivo heterótrofo carente de clorofila hojas y raíces que se reproduce por esporas y vive parásito en simbiosis o sobre materias orgánicas en descomposición el cornezuelo el níscalo y el champiñón carboncillo""",5,esp
HONOR,true,"""nombre masculino""","""Cualidad moral que lleva al cumplimiento de los propios deberes respecto del prójimo y de uno mismo honra honestidad honradez dignidad respetabilidad integridad nobleza decencia rectitud entereza lealtad pundonor deshonor""",5,esp
HONRA,true,"""nombre femenino""","""Estima y respeto de la dignidad propia honradez honestidad dignidad decencia honor nobleza honorabilidad respetabilidad deshonra""",5,esp
HONRE,true,"""verbo transitivo""","""Respetar a alguien respetar deshonrar""",5,esp
HONRO,true,"""verbo transitivo""","""Respetar a alguien respetar deshonrar""",5,esp
HOPAN,true,"""verbo pronominal""","""Irse huir escapar""",5,esp
HOPAR,true,"""verbo pronominal""","""Irse huir escapar""",5,esp
HOPAS,null,null,null,null,null
HOPEA,true,"""verbo intransitivo""","""Dicho de un animal especialmente de la zorra cuando la siguen Menear la cola""",5,esp
HOPEE,true,"""verbo intransitivo""","""Dicho de un animal especialmente de la zorra cuando la siguen Menear la cola""",5,esp
HOPEN,true,"""verbo pronominal""","""Irse huir escapar""",5,esp
HOPEO,true,"""nombre masculino""","""Acción de hopear""",5,esp
HOPES,true,"""verbo pronominal""","""Irse huir escapar""",5,esp
HOPOS,true,"""nombre masculino""","""Copete o mechón de pelo""",5,esp
